f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,-0.2335420560676515,-0.0491981209886077,-0.09595095630766345,-0.40515271301279066,-0.5345745405420482,-0.13759392569125092,-0.3175740164409752,-0.9877468430038431,-0.17971504486464326,-0.10858088375906247,-1.128242162782842,-0.20295307242300428,-0.38120295902323686,-0.875431982609981,-0.03028796215972345,-0.4489973049646173,-1.2064721455372194,-0.1528012051334638,-0.3647923406179117,-0.9291743206668658,-0.2174000647816121,-0.2958739330820354,-0.76351202931815,-0.23546391178722578,-0.22987647635256103,-0.973017984153719,-0.019819387810006486,-0.2574661225262738,-1.2810124084871972,-0.16304679677221232,-0.18647971400625077,-0.9093980167328671,-0.19769097784308554,-0.1570721334145676,-0.7161990017139239,-0.17662991050210702,-0.08518016205712862,-1.0176236078954315,-0.03297065289595218,-0.06764393461568523,-1.2658771914670364,-0.17147159122598904,-0.03890020648000251,-0.8669990447446665,-0.16850112228767106,-0.045463525377159156,-0.5794766540986085,-0.11377567522506891,0.07453221625354138,-1.046776479596071,-0.053476991429838375,0.030000560221378633,-1.4551317777905366,-0.12266168465439557,0.03020853637542632,-1.6884216008737403,-0.1332265908719219,0.019318570702099074,-1.933396774624174,-0.11878914429382212,I
0.0,0.0,0.0,-0.23432673354426714,-0.09962182415029913,-0.09140693406887371,-0.38701951989766054,-0.5751479353059686,-0.13309188470172878,-0.283820386347021,-0.9990952885169222,-0.1757814645657324,-0.07111764672726979,-1.106649800786135,-0.20114546881973086,-0.359347092544277,-0.8884137216892766,-0.021776435468814276,-0.41606171114384005,-1.2277544807055498,-0.12835784746647336,-0.33624205271982244,-0.9745640898529625,-0.1898911711156693,-0.2794230883899848,-0.8153442669668118,-0.208730193331961,-0.20820923851832884,-0.9779809601535743,-0.014218107212661006,-0.2372197641527198,-1.2969604292125567,-0.13677489692999192,-0.17276516530027053,-0.9602138377449033,-0.17552648099652082,-0.14982267561633053,-0.7584125127435559,-0.16250126510460633,-0.06452124742583279,-1.0198736598180564,-0.02765624951490784,-0.05184836801080121,-1.2795129786943225,-0.14160656037730612,-0.030935493253879492,-0.927245110636944,-0.14315331242170598,-0.039552460164680905,-0.6531988431286545,-0.09832408905400808,0.08999095450775396,-1.0452284659657733,-0.04906944565023321,0.04616303359710897,-1.443063752541381,-0.09306724879840807,0.042936458544483615,-1.6722136109241035,-0.09362894586037508,0.030003619535530827,-1.8950573381134506,-0.07714642475493848,I
0.0,0.0,0.0,-0.22935251858254554,-0.0988487995327842,-0.08983819251646434,-0.3945808444949775,-0.5611380356258594,-0.1322145476957327,-0.32362633674847513,-0.9555789538290315,-0.1793978453863069,-0.1347626350245669,-1.0352155548242208,-0.20776639821830029,-0.32601058805604943,-0.9122255589716949,-0.026700624602152417,-0.3943852953294109,-1.2376796285876654,-0.13743419853160715,-0.3443791730082668,-0.9698047934959132,-0.18919141836438913,-0.2825317520302828,-0.8246383634582711,-0.20167248870790755,-0.18470589191026224,-0.9825267876539713,-0.022909496633550033,-0.24324693862660038,-1.2447953005945476,-0.14538834190506852,-0.1973777675414418,-0.9240932205530779,-0.1685678437243178,-0.15746632770054392,-0.7869950042354776,-0.14929612943605472,-0.05248076079858031,-1.0050589764691846,-0.04243680771367185,-0.07583947075358836,-1.206192446799374,-0.17006207473250104,-0.0684474225927055,-0.8176304607693012,-0.16383178778552984,-0.06637141471055757,-0.5635396690814841,-0.11258988527002625,0.08705588118801783,-1.0106962967843838,-0.07003584741955456,0.04451307383476304,-1.3958841181754145,-0.12969712378512677,0.050092453656460915,-1.612884013245972,-0.13458126295082082,0.05773799147641153,-1.842544195849009,-0.11963963185914657,I
0.0,0.0,0.0,-0.23379396500685176,-0.12215060320669492,-0.0648547598570112,-0.4026642120713946,-0.5472608795379883,-0.10081467549494931,-0.35709821850670964,-0.9204380122389378,-0.14629950747086884,-0.17977286705530807,-1.007263593580833,-0.17266645563327082,-0.30759731953776354,-0.9240325144520035,0.01363681306911812,-0.39852189950251415,-1.2124553609222481,-0.08948521530772,-0.36323436086023586,-0.9599306131411326,-0.14003967915969343,-0.30605273311637593,-0.8047570132394607,-0.1508415196065727,-0.17699244490471028,-0.984196140787577,0.00562413597746376,-0.2647737095941546,-1.2644970670711544,-0.11107274891510983,-0.23658660391145658,-0.9736930641835413,-0.14114904371958095,-0.2042771767118897,-0.8344259556525103,-0.1255027397086053,-0.05811843065339827,-0.9943957421159383,-0.02375610915899896,-0.11513790875316501,-1.188633801222559,-0.134535215872374,-0.12043859172471111,-0.825891720018106,-0.126886313129916,-0.10864442634493349,-0.5722896766563713,-0.0783125078746745,0.08200357300462408,-0.9831288407329637,-0.06090894353786088,0.055751712218038214,-1.3675501072298748,-0.11250202236721243,0.06203556623364929,-1.5988765655808086,-0.11684998941299228,0.06863344635794082,-1.8200985189271857,-0.10170022530369258,I
0.0,0.0,0.0,-0.23661515223578447,-0.1023493510943512,-0.11071171827656572,-0.3766583749185344,-0.5786286709566262,-0.15831690714088376,-0.273272192599982,-0.9839943296071936,-0.20251377848073113,-0.0837331125529722,-1.1057951017025012,-0.22779891207486658,-0.371902722422354,-0.8927531818774904,-0.06042477471101755,-0.4005961735409601,-1.2458266435116905,-0.1678647148631211,-0.33118780806151266,-0.9783469346320901,-0.22251592961571048,-0.2835934739563421,-0.8120580186244827,-0.23735108091272603,-0.22759259958450878,-0.9727474927168667,-0.04431618245533866,-0.23498198167717763,-1.2775666508897268,-0.1724066726938184,-0.17174665048305715,-0.9290176834117724,-0.20966447114393294,-0.15218948683723704,-0.7245685830475738,-0.1986969954089409,-0.08504874778557849,-1.0220192617436101,-0.04941102215992532,-0.06697536247335431,-1.2649436226591246,-0.17761586200273438,-0.03211502489761094,-0.8990922075239406,-0.1901642133327942,-0.036444325508832205,-0.6318743961252234,-0.15301821890189918,0.06517620055362426,-1.0538803813369846,-0.062430388386144606,0.018686323782742154,-1.4492014108997304,-0.11899577267252932,0.01983350852294932,-1.6681464753525383,-0.13083072617705804,0.011645216157022598,-1.8961220846332685,-0.12445526504260203,I
0.0,0.0,0.0,-0.2299380725213972,-0.3550622297400616,-0.20487037261328192,-0.34509909676322353,-0.8417662427442426,-0.1767387030610796,-0.3635068981654333,-1.2870656263586047,-0.10699917596567783,-0.3995772824153698,-1.6781646074176024,-0.013100273222765317,-0.49452491512590485,-0.907237102761075,0.02174486169642589,-0.5382240578084235,-1.4396890644945544,0.018572113845438974,-0.5555898611816739,-1.7949213273857851,0.015597025153398269,-0.5584741964309932,-2.11152180919857,0.012603763633080065,-0.31970654527388537,-0.9399183463806572,0.11975486230666306,-0.29282916216408134,-1.426606788583449,0.0829240487756366,-0.2250563148698824,-1.749962818286915,0.02647525412787449,-0.1732659609535249,-1.9997692333808206,-0.0005640154031384604,-0.1617494848301089,-0.923111534777276,0.18401181291544938,-0.10064436610675603,-1.1813529643996923,0.022058761753617262,-0.031249664139867035,-0.8373933388821241,-0.08325838481944765,-0.002820494963623982,-0.5992762358070535,-0.09622091153611971,-0.029779157656679177,-0.9080617324026425,0.24101468723182992,-0.010774060313183053,-1.0449135058115593,0.06551499750152806,0.025201964880335433,-0.7614548519234463,-0.024552612242084448,0.03434918786438393,-0.5461396304025932,-0.04839681054010235,K
0.0,0.0,0.0,-0.23181679213896353,-0.3525011767056545,-0.20073396673534993,-0.3445007585046993,-0.8266615619689528,-0.17975662913358892,-0.3595026630300215,-1.2725634872865244,-0.12470890908495201,-0.4035514789915336,-1.6586988733591619,-0.046831542904345,-0.48808887072692775,-0.9091794546691899,0.038706222254885465,-0.5371295643922694,-1.4265581701414036,0.025702968659293977,-0.5545895460260405,-1.7779231854676216,0.011174050998359756,-0.5594259587750668,-2.0911368536247723,-0.0003738264862380089,-0.31031979465452186,-0.9422551646856174,0.12592390427895445,-0.29211957730155874,-1.425039373346368,0.06941477888417871,-0.23026739687369838,-1.7756456084259822,-0.00224955110428265,-0.18274766353159028,-2.043417457537529,-0.03764260159518676,-0.14937555015202902,-0.9125054156605161,0.1788394769470149,-0.09962954629412103,-1.1496543775813177,0.003636908836915833,-0.03655342705707455,-0.8093956797220931,-0.09700750935718458,-0.009734640589425792,-0.5773291546139826,-0.1033349021101286,-0.017561049308165946,-0.8868700791172042,0.22365099454999002,-0.0017082600500938645,-1.0253164120390235,0.0442665597487983,0.025439382703659454,-0.74166952023651,-0.03762660452564198,0.030768461730928932,-0.5290398233842801,-0.05400734778638394,K
0.0,0.0,0.0,-0.23008566343484538,-0.37491851633961787,-0.17328189454296117,-0.34369597604503627,-0.8396688399680013,-0.14741591325648404,-0.3554471784670049,-1.2857511103173915,-0.0947136805973962,-0.3922338298206204,-1.6489770002479445,-0.022676272600898544,-0.4529832568695868,-0.9222988485036387,0.061505776231059996,-0.5201794012553469,-1.4563824257385594,0.054524915063059766,-0.5423037443790487,-1.7989172543611436,0.04671707766861671,-0.5500943540952176,-2.096034317145458,0.0415121451105802,-0.284049425489019,-0.9488365280995406,0.1379317469742482,-0.2576520842573653,-1.4656493340299375,0.08832213521256992,-0.18684863374362976,-1.8141659328868935,0.022672763667543512,-0.13602082396359846,-2.084845993597484,-0.004396174278379021,-0.1285438399831839,-0.9014103982355213,0.18380369619121445,-0.07813979104650154,-1.1488833748338965,0.023529669052272037,-0.026167613431047728,-0.8135170908737817,-0.06883147745448101,-0.010350564530093226,-0.5822507546788497,-0.06919433125706918,-0.004506386909364431,-0.855607617145771,0.2233901169792906,0.015194068597053466,-1.0052421776916298,0.05702877266671,0.03773393531228964,-0.7415030694267066,-0.016319647822362504,0.0402462971157299,-0.5409104284887862,-0.02570632279962875,K
0.0,0.0,0.0,-0.22613374476614134,-0.3682551158422525,-0.17596645488639506,-0.3400530245121017,-0.8437776464448473,-0.14919219696995886,-0.3541949348767474,-1.2884418802452184,-0.09415580877703549,-0.3841439164381612,-1.6610126110635783,-0.02026384516425132,-0.4613930309985593,-0.9074163944364925,0.06372308504761462,-0.525179194610136,-1.4492481054722852,0.07280444155748077,-0.5448217962384292,-1.78548012922382,0.08211937009553931,-0.5525537000986176,-2.0749633907190916,0.08936718807597951,-0.28963688249550856,-0.9458361741666222,0.1466438131532658,-0.2580315184448433,-1.450856358426487,0.11895536839410338,-0.19141751762299838,-1.7815065669181904,0.0725899917492378,-0.14428508124299164,-2.0403712711820514,0.05783252846905004,-0.13314173172237465,-0.9100032812700347,0.19826063950237383,-0.08377626653695701,-1.1404444680723693,0.0556520089107028,-0.033165790171296027,-0.7976259628545289,-0.03171652012286028,-0.017376881063225998,-0.570149737032132,-0.03187591846459294,-0.008124204976063872,-0.8716870254454832,0.24352926720512474,0.005705620164455751,-1.0067354737796625,0.09054754411234245,0.028658262457947278,-0.7334226766058564,0.020604472634706432,0.032967218001531955,-0.5280040048056212,0.011812123908529093,K
0.0,0.0,0.0,-0.24026510605936383,-0.366088593044158,-0.17596982556855445,-0.3568343141321029,-0.8417388541192669,-0.1525071821850535,-0.36841262657504187,-1.2936342968480707,-0.103162303307855,-0.40337822583573935,-1.6706794844128132,-0.034259120908486616,-0.46615676588138144,-0.9125508451567048,0.07039475625296127,-0.5338021199334623,-1.447279889992586,0.07355014655968604,-0.5592769736128653,-1.7898699896716945,0.07212378511005886,-0.5728227865078737,-2.0872158277905055,0.07025631135750582,-0.294338678654569,-0.9436456011367005,0.15131993161258497,-0.2707411992419309,-1.4531527566370164,0.11454720686387988,-0.20652644496877667,-1.8000395840114516,0.055617694597517905,-0.16279019307174242,-2.0735036633433,0.030118693497121065,-0.13709750898514594,-0.9040905932128064,0.20070509994973948,-0.09383205183914257,-1.1592219371600114,0.05405446832485772,-0.0355668478460504,-0.8238523197300036,-0.032946519899642784,-0.014163864667451858,-0.5955547490290968,-0.034346597727644645,-0.010310130086333294,-0.8665757977142102,0.24285421444793823,0.005829178357994466,-1.0178069256300448,0.09026912199594714,0.028313370247753517,-0.7493726512194145,0.021734254000887437,0.032424651860097936,-0.5476238106092499,0.012044391845976901,K
0.0,0.0,0.0,-0.22529242346873635,-0.37710400898855434,-0.17963260838692335,-0.3348891444411054,-0.8635587510475489,-0.1535299609060928,-0.35370813000497137,-1.3145101503277723,-0.09892442380692183,-0.3817747422375257,-1.683897427726186,-0.025305955531971527,-0.4471598450140722,-0.9226438303358045,0.06464668833777283,-0.5202328289478171,-1.4497840603075394,0.06464730046044545,-0.5436776018230179,-1.7913510170640954,0.06538840544692429,-0.5502211837030951,-2.0912500527440345,0.06624088354386172,-0.27775040646576626,-0.9493183332567019,0.14713739786614058,-0.2533641984103435,-1.4662272886408003,0.10852270671947653,-0.1835774306331084,-1.8039534935508195,0.0560893225126395,-0.13304240491387345,-2.07060240526478,0.03789013725305888,-0.12260037032137464,-0.9032718275257503,0.19701389347291998,-0.07200308840473792,-1.1646115003564115,0.040792343707805434,-0.02134355029069945,-0.8170646080728401,-0.050787979427247755,-0.008701290575391936,-0.5746854397718459,-0.05039471670834028,0.0007224755786282778,-0.8575985552904414,0.24024400855171738,0.01824288797132378,-0.997557471891267,0.07289073751212559,0.03741597463846026,-0.7231479455602168,-0.005692746138654982,0.035172929399389874,-0.5160722928287723,-0.018866841401737982,K
0.0,0.0,0.0,-0.2051227793168893,-0.3240999014282102,-0.1442154714523161,-0.3019270701628378,-0.8166402033327226,-0.12871612139230118,-0.3073807795623606,-1.2771832882168195,-0.09619069216184652,-0.35094300244439736,-1.6112404360188437,-0.04761905363699322,-0.4087578117049052,-0.9490225238759807,0.05160270734282209,-0.46984303619669515,-1.4634565037457667,0.043375564464106946,-0.4830996059364249,-1.7686043489086976,0.03976538283793324,-0.48324677462183263,-2.044345759117244,0.036378110031161225,-0.2402709830123732,-0.9652186713061851,0.10306682921381789,-0.21307134833570435,-1.4543597853796837,0.06308218874363074,-0.14938001170648654,-1.7501046027499587,0.020380398056378837,-0.10390021589375074,-2.027755555851806,0.004223897510040288,-0.08818236669112128,-0.8937630185162718,0.12874692531355034,-0.028018990492648978,-1.1391472373424825,-0.005764109096876963,-0.005988947892285244,-0.7833397842429131,-0.04948100487114571,-0.012746443363921767,-0.5485887949387681,-0.027612270209540313,0.03166141545648936,-0.7898639706279609,0.1472597932834012,0.049116088748017525,-0.9359829111466833,0.01098744773253181,0.05185739751509572,-0.6762894576781739,-0.022126071096203452,0.042781703246928114,-0.48902080951320503,-0.009198604568891268,K
0.0,0.0,0.0,-0.19653523962712358,-0.30683053364962953,-0.1407851219875669,-0.28670128004797574,-0.8130237981129496,-0.13147970249046684,-0.28467980250812863,-1.2823211435553707,-0.10764628606414892,-0.33139491248830233,-1.6116649973343786,-0.0695562286837897,-0.3823064481698568,-0.9697632854647514,0.03628792993441521,-0.44292412202448206,-1.4673103548463808,0.012875700806537806,-0.4567112900498029,-1.7699336261285945,-0.0007569878101163729,-0.4594145989012646,-2.04319333993291,-0.011303229307765951,-0.2135596419682848,-0.9737611365831104,0.07862269521421406,-0.18974855786048522,-1.4629197478049656,0.02277471493155761,-0.1291879961646937,-1.751547318461399,-0.025277020922294932,-0.0845831072327087,-2.0254986751533335,-0.043987266191670205,-0.06396386059654836,-0.8894594897844488,0.09658505493314412,-0.006043930818934459,-1.1291284677085744,-0.04670069323088688,0.00928175090050649,-0.7706210954490188,-0.07992449264315954,-0.0005658496967523442,-0.534172950400248,-0.05024943593228898,0.056609571835962776,-0.7687164781726313,0.1067834742881106,0.07826328075417761,-0.9094613393394735,-0.03386473553301296,0.0780409826590249,-0.6469375398644305,-0.05839489283933333,0.06601726236876922,-0.45871870921209096,-0.03863382961036577,K
0.0,0.0,0.0,-0.20109540156411457,-0.31608208006715466,-0.14058495754441577,-0.2878303572443542,-0.8109642901154535,-0.12403721497817546,-0.27514697429893104,-1.2765169736518152,-0.09229616245299631,-0.3111426051112695,-1.612719021430557,-0.046934984942440215,-0.371096992211419,-0.9729427460179586,0.06236691543471686,-0.4252449690045449,-1.4681189551913512,0.05511958807948327,-0.43703447874795887,-1.7643526184629534,0.05041180036515903,-0.4375546978895041,-2.0302383306671214,0.04537620996254331,-0.19854962982968222,-0.9737587022104601,0.11122964696472179,-0.17381344137265772,-1.4502090498683997,0.06582293489139524,-0.11801211777555644,-1.7336554891242872,0.014628653618769265,-0.0803506850238938,-1.9990192442610473,-0.0061460448491588125,-0.05152979148108424,-0.8898852414630294,0.13514911888667985,-0.0032675902760417944,-1.1190475663998856,-0.004316557109228473,0.010587444355099696,-0.7652855157052002,-0.05792531581411502,0.002869025944880239,-0.5321111889144787,-0.04194267070414325,0.06563769432523739,-0.7780809948687626,0.15280422798511586,0.08495184374518835,-0.9098615406366397,0.010652458016107421,0.08342391725763225,-0.644814812142653,-0.030016075269541975,0.07017165324651052,-0.4543219169577809,-0.02175268585178077,K
0.0,0.0,0.0,-0.20056612501064097,-0.32787719120719805,-0.13118713779654573,-0.2831410171081873,-0.8166577706438548,-0.11196900258633216,-0.2641376930651936,-1.262174859803028,-0.07996144911122856,-0.3041936040443007,-1.5910541867027501,-0.0365938376123138,-0.35825620253942125,-0.9841055605919787,0.06711239670993235,-0.41747964223747747,-1.4608977658333102,0.06131007278199098,-0.43422106836194313,-1.7468471700695318,0.05712625656524326,-0.44079040168062256,-2.0089526511634546,0.05377711163000481,-0.1871807215041763,-0.9762237361461159,0.10931877460937191,-0.16570487050805202,-1.451727808720048,0.07001121909757269,-0.11600644829587371,-1.731958563024281,0.02374907480742809,-0.0857457904211891,-1.9929021455865084,0.0069626101594813545,-0.04259377591848175,-0.887603074330188,0.1268509999217874,-0.0014182354996573182,-1.0984871563352039,-0.013195463834133274,0.013816404959583408,-0.7569990309409532,-0.0728442429867059,0.007964929779243384,-0.5389552811801405,-0.059667762527127306,0.06964083652237284,-0.7717553858780828,0.13973231764046531,0.08357100981765316,-0.904893855365311,0.0016743097615849775,0.08375326841086027,-0.6529007172081751,-0.036543544557112784,0.07087366115755687,-0.4726102875515964,-0.027187489258866868,K
0.0,0.0,0.0,-0.21364758383055485,-0.31633101869944175,-0.13283206384810795,-0.30121973433368965,-0.8111692881854243,-0.11627852444785754,-0.2793957441946761,-1.2749496756073837,-0.08533733410245233,-0.31769818825701845,-1.6143557486753435,-0.04158126555459675,-0.3755837309875275,-0.977990068589068,0.05279391777173629,-0.4385084208735309,-1.4911360373060614,0.043011585764045006,-0.4558010780697292,-1.7877430770087033,0.03967715838641655,-0.46377305754013665,-2.056503602471499,0.03896913303292552,-0.20257037322476362,-0.9743433057846206,0.09808346631455028,-0.1782779720831256,-1.4687681699358008,0.06034590417605325,-0.1266081691382965,-1.7497791268889349,0.020461053157585767,-0.09611410158407817,-2.0094422428262604,0.007575678671411203,-0.054789107453312544,-0.8938702924244418,0.11910961714186358,-0.012368149392411456,-1.1122538594983027,-0.01616257309678169,0.0002415929048773715,-0.7695261771835519,-0.0686444902981608,-0.007815119999400894,-0.5415096794182517,-0.051930880022430244,0.06092920285858185,-0.7852701769482425,0.1348127803024493,0.07445254162625647,-0.915647078124517,0.0025269099007304294,0.06906449209599985,-0.6607821028283541,-0.030753676364866853,0.05275052072077326,-0.4696360834125065,-0.01864119210513839,K
0.0,0.0,0.0,-0.19368567997281175,-0.3250730206859777,-0.13631794619681278,-0.2786482982696897,-0.8125470707288761,-0.11116978045801583,-0.2701791612801301,-1.2595440995726201,-0.07133225708190809,-0.30434357053011984,-1.6002303730082221,-0.01932346643799915,-0.37642317869724906,-0.9629037544955987,0.08030352079092692,-0.4363733718178117,-1.429593359986603,0.07811479037342632,-0.45078534072902243,-1.7309000654960316,0.07469924364441759,-0.45747689843837347,-2.0063995049489356,0.0708981677603195,-0.20899703640252956,-0.9695738300189981,0.1274630413776895,-0.18475224133755155,-1.441794382319675,0.09081544359717839,-0.12738563911410153,-1.723934251879365,0.04592248159743689,-0.09297977009401578,-1.9806989337493037,0.03016365123434721,-0.06297774919400845,-0.8915453749181513,0.1475703137229241,-0.021114410928110568,-1.1123613371729602,0.004438226991694992,0.0007991373173995941,-0.7652203829317669,-0.05886008033211753,-0.0015710638659271591,-0.5367977218460687,-0.04685592880692588,0.05276712299663901,-0.7881089359903337,0.16277083997495326,0.06206060306844805,-0.9202175052931815,0.01830539396109093,0.06163525578660633,-0.655974301635198,-0.02602070797571652,0.04973670263173302,-0.4661385158140594,-0.020085271744124725,K
0.0,0.0,0.0,-0.1824921361859972,-0.35755489898990495,-0.13774759597816252,-0.25883018658040374,-0.8346507681711449,-0.11511270137063342,-0.25596791553501547,-1.273633718363733,-0.07664436592698608,-0.2986151845051228,-1.5860604286744384,-0.024109209858721822,-0.37177027557582193,-0.9690271312733532,0.07164169994567317,-0.42153591295472875,-1.445496718461677,0.06504012454222664,-0.4301005114499443,-1.7469018340275582,0.05546603259762311,-0.43103950723468515,-2.01953870476103,0.046913048728384615,-0.20834997825096171,-0.9706356991205525,0.12023571081662907,-0.17761203525438243,-1.4319107567026563,0.07958048815308875,-0.1127674983234276,-1.7172323298197127,0.028075878712564024,-0.0693256287347498,-1.9700553072434148,0.007464585703863805,-0.06159322486586503,-0.8879690392834023,0.1431458943100565,-0.013125435163956681,-1.1081918887124882,0.009597987793634707,0.012132041989199035,-0.7684266450766218,-0.04181343318612902,0.006854355945209944,-0.5431451231790597,-0.023677076796625986,0.05459760658846478,-0.7772390222593487,0.15945739493141103,0.07232745329379384,-0.9260366745808883,0.027477324970399918,0.07397589357346622,-0.6740793561464856,-0.004711450018759653,0.059479416338614095,-0.485381075846055,0.009305202430462265,K
0.0,0.0,0.0,-0.17460939276321513,-0.4091807300172913,-0.14071391087820997,-0.252585906864567,-0.8746698902888005,-0.10400643799137277,-0.25001300951481825,-1.2959117913267473,-0.04779797998643396,-0.28384889668388064,-1.618211781270173,0.02396132421001982,-0.38190287231525516,-0.9687161494817164,0.09899382285310004,-0.41790714019518915,-1.4675669261774842,0.11774365148330966,-0.4176509939701475,-1.776547312418744,0.12489565395760237,-0.4123488242872819,-2.0470724601769508,0.12898075385732322,-0.21767226158344313,-0.962599800726397,0.16130843182750845,-0.16865199188861357,-1.427885702107276,0.15045278828660918,-0.09409657362997763,-1.7200413408235622,0.1097576371861588,-0.04780100222853198,-1.9604537268165345,0.09555881728408706,-0.06683615445442309,-0.8785623981014871,0.19565168006006714,-0.01583503967777029,-1.098874166488289,0.07404713968817087,0.015174948568818085,-0.7793334660137272,0.0007356384305710307,0.013713256996677494,-0.5639848166145905,0.004032389153904123,0.05013033196250451,-0.7816439278338017,0.2252684622591093,0.0630411308635437,-0.9493796823884213,0.09717641035501398,0.0650362698195322,-0.7044935996592024,0.05054549573197972,0.053204944295454255,-0.5101046297035688,0.0542730611704704,K
0.0,0.0,0.0,-0.16445154800091388,-0.36172958201494687,-0.16637470032886761,-0.24269522414182917,-0.8231729938190582,-0.15062979468684384,-0.24388328590102284,-1.2352218889681978,-0.1094124909369461,-0.27663455326272124,-1.5785363733823379,-0.051605203153812174,-0.39438430006288133,-0.9703374433238662,0.04724565574776642,-0.4088425597990266,-1.4508903219213771,0.0475755793475614,-0.4039494181241429,-1.7569308772238432,0.04403420261744068,-0.39768606206031915,-2.032059934791711,0.04098454940223665,-0.23025804466270106,-0.9660954481836693,0.11679391194280904,-0.17338572752339276,-1.4010565620221016,0.08510871284419769,-0.09260678989634555,-1.67923001030624,0.03862794536947626,-0.03852486019145813,-1.9195698802588055,0.020019479438071253,-0.08180084475325183,-0.8878253893814348,0.15812159660783384,-0.013622995905443564,-1.1017618286856692,0.018363529995067147,0.013477610601578144,-0.7688642854934694,-0.05136687334795219,0.0117753676132697,-0.5560608972929122,-0.044922364529179304,0.036082780019772755,-0.7930212605971311,0.19353172401394547,0.05918641333693452,-0.9571368506661397,0.05225914638784008,0.055907666001498546,-0.6814607738758132,0.005399621515930046,0.04451737297684536,-0.478088625763653,0.00952450193507301,K
0.0,0.0,0.0,-0.166484652888014,-0.371416072488306,-0.17905820603280242,-0.24645505130436568,-0.8408627146998473,-0.15882899754603652,-0.2518227962117969,-1.2590001823444565,-0.10498793594646845,-0.289500489999444,-1.60462723027697,-0.03083450922311925,-0.4209603637168287,-0.9538347403293013,0.033599101815256376,-0.42744603050501295,-1.4537774315078777,0.029207343915176525,-0.418029115216167,-1.7782038075884996,0.02157958735173383,-0.40499271285340593,-2.068448432255235,0.016715903835587284,-0.2571134331741197,-0.9594707864881132,0.11536243910952479,-0.19031702750585258,-1.4141663061598,0.08433299449896954,-0.09898252320169196,-1.7039631887809616,0.03533207779998592,-0.03510733340182335,-1.9429691539532428,0.014994242554989358,-0.10417226054811095,-0.9009759540476638,0.1680667497274316,-0.02431594749292329,-1.12055587669209,0.028341856946611222,0.013467518903441215,-0.7693615777934263,-0.04630601730857938,0.013664445142435408,-0.5418808139184369,-0.04159292405058836,0.020009081785663126,-0.8266149436529676,0.21400110279810403,0.05218631327336911,-0.9807371004196694,0.07106852442751527,0.06405233742097255,-0.6917201832953102,0.019604256115043434,0.054484359354906864,-0.4746707771542912,0.022145801795659555,K
0.0,0.0,0.0,-0.17494174100574075,-0.3525873737863512,-0.16466617722939184,-0.2575252333587955,-0.8406605814894981,-0.14787113361558393,-0.2557547468466882,-1.2722421705271645,-0.1020223061781701,-0.27646980842246566,-1.638852502160654,-0.04069511637396213,-0.4021896944302375,-0.9440014725215727,0.026925595264039173,-0.41900064997546543,-1.4211673353779435,0.03396963060309459,-0.41097393299897395,-1.735667654389918,0.04194567047545842,-0.3959564794380858,-2.023090412391176,0.047916946839862244,-0.24044775296228263,-0.9654030202814701,0.10090533448140758,-0.18777187227964418,-1.4182742052758288,0.07870201894942948,-0.11002475465337133,-1.6961233792532655,0.044025556147367105,-0.05519195483842564,-1.9327546838786247,0.033832239244354835,-0.09433956825610827,-0.9224982020572403,0.14847400018493556,-0.017449137651822832,-1.1350094338537589,0.010854919685590329,0.022712008968987177,-0.7985479501366782,-0.06922149780994405,0.02955044563836383,-0.5695704265951542,-0.06959583221219771,0.03168861142292606,-0.8578238726590259,0.19215654069559568,0.0571133205573904,-1.00617791282848,0.04972843410159667,0.0676589531059941,-0.7106561238052592,-0.006852628132067441,0.06299903033299467,-0.47934466089438044,-0.009783319316156423,K
0.0,0.0,0.0,-0.15971472602736192,-0.41114062651819155,-0.15678395867862632,-0.22820859144397307,-0.8554857947473103,-0.11778233605712317,-0.21474717360802684,-1.259157126314693,-0.051914938546259295,-0.2272832256313316,-1.6053195190077432,0.030849354097917538,-0.3577776840614462,-0.9816576354162072,0.0861799729437296,-0.3760506790531704,-1.4623663481150702,0.10739612085627734,-0.3721834301242274,-1.7608229637343662,0.12093083180922672,-0.36031079170606284,-2.0241193355103095,0.13101901393278723,-0.19479356693549826,-0.9675317204085954,0.16105227810785272,-0.1289945314674109,-1.4205169772191544,0.1532697985697663,-0.041055252078656256,-1.697582499724241,0.11341518052800559,0.019899970129524183,-1.9119903815640202,0.10060296295191795,-0.05426121910625326,-0.8895791319006487,0.20496188144443536,0.01642605584928,-1.0894462281994264,0.07047906859544383,0.05336185889021999,-0.7776085141128749,-0.03618148910807763,0.06050743834158315,-0.5742956762635121,-0.05243143153553575,0.05653833415925799,-0.8155422819236542,0.24570345794473225,0.08387102886936078,-0.9549452825418623,0.09723303719665262,0.09318645028771988,-0.6999455087588258,0.017107627971935786,0.08344491633327031,-0.4955951559614486,-0.0015192997664445686,K
